,CHIR99021_uM,BMP4_uM,BMP7_uM,SHH_uM,SAG_uM,RA_uM,FGF8_uM,FGF2_uM,FGF4_uM,IWP2_uM,XAV939_uM,SB431542_uM,LDN193189_uM,DAPT_uM,EGF_uM,ActivinA_uM,Dorsomorphin_uM,purmorphamine_uM,cyclopamine_uM,log_harvest_day
virtual_00131,1.5,0.0,0.0,0.0,0.05,0.0,0.0044444444444444444,0.0,0.0,5.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00132,6.0,0.0003846153846153846,0.0,0.00510204081632653,0.05,0.05,0.0022222222222222222,0.0,0.0,5.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00133,1.0,0.0019230769230769232,0.0,0.00510204081632653,0.25,0.0,0.0044444444444444444,0.0,0.0,2.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00134,0.0,0.0,0.0,0.00510204081632653,0.25,0.01,0.0022222222222222222,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00135,1.5,0.0,0.0,0.0,0.5,0.1,0.0044444444444444444,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00136,3.0,0.0003846153846153846,0.0,0.00510204081632653,0.25,0.05,0.0044444444444444444,0.0,0.0,2.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00137,3.0,0.0,0.0,0.002551020408163265,0.25,0.01,0.0,0.0,0.0,2.5,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00138,0.5,0.0003846153846153846,0.0,0.01020408163265306,0.0,0.01,0.0022222222222222222,0.0,0.0,2.5,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00139,3.0,0.0007692307692307692,0.0,0.00510204081632653,0.25,0.01,0.0022222222222222222,0.0,0.0,5.0,0.0,5.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00140,9.0,0.0007692307692307692,0.0,0.01020408163265306,0.05,0.5,0.0,0.0,0.0,0.0,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00141,1.0,0.0007692307692307692,0.0,0.0,0.0,0.5,0.0044444444444444444,0.0,0.0,5.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00142,0.5,0.0007692307692307692,0.0,0.01020408163265306,0.25,0.1,0.0,0.0,0.0,2.5,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00143,9.0,0.0019230769230769232,0.0,0.002551020408163265,0.05,0.0,0.0044444444444444444,0.0,0.0,0.0,0.0,10.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00144,1.0,0.0019230769230769232,0.0,0.0,0.5,0.01,0.0022222222222222222,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00145,0.5,0.0007692307692307692,0.0,0.002551020408163265,0.25,0.1,0.0,0.0,0.0,0.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00146,0.0,0.0003846153846153846,0.0,0.0,0.5,0.05,0.0022222222222222222,0.0,0.0,2.5,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00147,1.0,0.0003846153846153846,0.0,0.00510204081632653,0.0,0.01,0.0044444444444444444,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00148,3.0,0.0,0.0,0.00510204081632653,0.0,0.05,0.0022222222222222222,0.0,0.0,2.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00149,0.5,0.0007692307692307692,0.0,0.0,0.25,0.01,0.0,0.0,0.0,2.5,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00150,0.0,0.0,0.0,0.0,0.05,0.1,0.0044444444444444444,0.0,0.0,0.0,0.0,5.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00151,1.0,0.0,0.0,0.00510204081632653,0.25,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00152,3.0,0.0,0.0,0.002551020408163265,1.0,0.1,0.0022222222222222222,0.0,0.0,2.5,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00153,1.5,0.0003846153846153846,0.0,0.00510204081632653,0.0,0.05,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00154,1.0,0.0019230769230769232,0.0,0.00510204081632653,0.5,0.0,0.0044444444444444444,0.0,0.0,5.0,0.0,10.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00155,9.0,0.0007692307692307692,0.0,0.01020408163265306,1.0,0.0,0.0022222222222222222,0.0,0.0,5.0,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00156,0.0,0.0003846153846153846,0.0,0.00510204081632653,1.0,0.05,0.0022222222222222222,0.0,0.0,0.0,0.0,5.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00157,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00158,0.0,0.0007692307692307692,0.0,0.00510204081632653,0.25,0.01,0.0,0.0,0.0,5.0,0.0,5.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00159,1.5,0.0007692307692307692,0.0,0.0,0.5,0.05,0.0044444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00160,0.0,0.0007692307692307692,0.0,0.0,0.5,0.05,0.0044444444444444444,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00161,6.0,0.0019230769230769232,0.0,0.002551020408163265,0.0,0.01,0.0,0.0,0.0,5.0,0.0,10.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00162,3.0,0.0003846153846153846,0.0,0.00510204081632653,0.05,0.0,0.0044444444444444444,0.0,0.0,2.5,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00163,9.0,0.0003846153846153846,0.0,0.00510204081632653,1.0,0.0,0.0044444444444444444,0.0,0.0,2.5,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00164,0.5,0.0007692307692307692,0.0,0.002551020408163265,0.5,0.05,0.0022222222222222222,0.0,0.0,5.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00165,6.0,0.0007692307692307692,0.0,0.01020408163265306,0.25,0.1,0.0,0.0,0.0,2.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00166,0.5,0.0007692307692307692,0.0,0.00510204081632653,0.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00167,0.0,0.0019230769230769232,0.0,0.0,0.05,0.1,0.0022222222222222222,0.0,0.0,2.5,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00168,0.5,0.0003846153846153846,0.0,0.00510204081632653,1.0,0.5,0.0022222222222222222,0.0,0.0,5.0,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00169,1.5,0.0,0.0,0.002551020408163265,0.0,0.5,0.0022222222222222222,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00170,0.0,0.0003846153846153846,0.0,0.002551020408163265,0.0,0.1,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00171,3.0,0.0003846153846153846,0.0,0.01020408163265306,0.05,0.1,0.0022222222222222222,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00172,3.0,0.0003846153846153846,0.0,0.00510204081632653,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00173,3.0,0.0007692307692307692,0.0,0.01020408163265306,0.25,0.5,0.0022222222222222222,0.0,0.0,0.0,0.0,10.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00174,1.5,0.0,0.0,0.00510204081632653,1.0,0.05,0.0,0.0,0.0,2.5,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00175,0.0,0.0003846153846153846,0.0,0.0,0.0,0.01,0.0044444444444444444,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00176,9.0,0.0007692307692307692,0.0,0.0,0.0,0.05,0.0022222222222222222,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00177,1.0,0.0003846153846153846,0.0,0.002551020408163265,0.0,0.05,0.0044444444444444444,0.0,0.0,2.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00178,9.0,0.0,0.0,0.0,0.5,0.5,0.0022222222222222222,0.0,0.0,5.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00179,1.0,0.0019230769230769232,0.0,0.0,0.0,0.05,0.0,0.0,0.0,2.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00180,0.0,0.0,0.0,0.00510204081632653,0.25,0.01,0.0044444444444444444,0.0,0.0,2.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00181,0.5,0.0003846153846153846,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00182,6.0,0.0,0.0,0.00510204081632653,0.05,0.05,0.0022222222222222222,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00183,6.0,0.0019230769230769232,0.0,0.00510204081632653,0.5,0.0,0.0044444444444444444,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00184,3.0,0.0,0.0,0.0,0.05,0.1,0.0044444444444444444,0.0,0.0,5.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00185,3.0,0.0007692307692307692,0.0,0.0,0.05,0.0,0.0044444444444444444,0.0,0.0,5.0,0.0,10.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00186,1.0,0.0,0.0,0.002551020408163265,0.05,0.1,0.0022222222222222222,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00187,0.5,0.0019230769230769232,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00188,1.0,0.0019230769230769232,0.0,0.002551020408163265,0.25,0.01,0.0,0.0,0.0,2.5,0.0,10.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00189,6.0,0.0,0.0,0.0,0.5,0.1,0.0022222222222222222,0.0,0.0,5.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00190,0.0,0.0003846153846153846,0.0,0.002551020408163265,0.0,0.01,0.0044444444444444444,0.0,0.0,2.5,0.0,5.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00191,3.0,0.0019230769230769232,0.0,0.01020408163265306,0.25,0.05,0.0,0.0,0.0,5.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00192,6.0,0.0007692307692307692,0.0,0.00510204081632653,0.25,0.05,0.0022222222222222222,0.0,0.0,5.0,0.0,5.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00193,0.5,0.0,0.0,0.01020408163265306,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00194,3.0,0.0,0.0,0.00510204081632653,0.5,0.01,0.0044444444444444444,0.0,0.0,2.5,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00195,1.0,0.0,0.0,0.002551020408163265,0.5,0.1,0.0,0.0,0.0,0.0,0.0,10.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00196,1.0,0.0019230769230769232,0.0,0.002551020408163265,0.25,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00197,1.5,0.0003846153846153846,0.0,0.00510204081632653,0.05,0.5,0.0044444444444444444,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00198,9.0,0.0019230769230769232,0.0,0.01020408163265306,0.25,0.1,0.0022222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00199,9.0,0.0007692307692307692,0.0,0.002551020408163265,0.05,0.1,0.0044444444444444444,0.0,0.0,5.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00200,1.5,0.0003846153846153846,0.0,0.00510204081632653,0.5,0.0,0.0022222222222222222,0.0,0.0,2.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00201,1.5,0.0019230769230769232,0.0,0.01020408163265306,0.0,0.0,0.0044444444444444444,0.0,0.0,2.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00202,0.5,0.0019230769230769232,0.0,0.01020408163265306,0.25,0.5,0.0,0.0,0.0,0.0,0.0,5.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00203,6.0,0.0007692307692307692,0.0,0.00510204081632653,0.25,0.5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00204,6.0,0.0007692307692307692,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,2.5,0.0,10.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00205,6.0,0.0019230769230769232,0.0,0.01020408163265306,0.0,0.01,0.0022222222222222222,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00206,0.0,0.0,0.0,0.002551020408163265,0.0,0.5,0.0022222222222222222,0.0,0.0,2.5,0.0,10.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00207,9.0,0.0003846153846153846,0.0,0.002551020408163265,0.05,0.01,0.0044444444444444444,0.0,0.0,2.5,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00208,1.0,0.0,0.0,0.00510204081632653,0.25,0.0,0.0022222222222222222,0.0,0.0,0.0,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00209,0.5,0.0019230769230769232,0.0,0.01020408163265306,0.05,0.1,0.0022222222222222222,0.0,0.0,2.5,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00210,9.0,0.0007692307692307692,0.0,0.01020408163265306,0.5,0.01,0.0022222222222222222,0.0,0.0,2.5,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00211,0.0,0.0019230769230769232,0.0,0.002551020408163265,0.25,0.01,0.0022222222222222222,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00212,1.0,0.0003846153846153846,0.0,0.00510204081632653,0.5,0.5,0.0,0.0,0.0,5.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00213,1.5,0.0003846153846153846,0.0,0.002551020408163265,0.05,0.05,0.0022222222222222222,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00214,1.5,0.0003846153846153846,0.0,0.00510204081632653,0.25,0.5,0.0,0.0,0.0,2.5,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00215,9.0,0.0019230769230769232,0.0,0.0,1.0,0.01,0.0,0.0,0.0,0.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00216,0.0,0.0007692307692307692,0.0,0.01020408163265306,0.0,0.1,0.0022222222222222222,0.0,0.0,0.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00217,9.0,0.0003846153846153846,0.0,0.01020408163265306,0.05,0.05,0.0044444444444444444,0.0,0.0,2.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00218,3.0,0.0003846153846153846,0.0,0.01020408163265306,1.0,0.0,0.0044444444444444444,0.0,0.0,2.5,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00219,1.5,0.0003846153846153846,0.0,0.002551020408163265,0.05,0.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00220,6.0,0.0019230769230769232,0.0,0.0,0.0,0.1,0.0022222222222222222,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00221,0.0,0.0,0.0,0.01020408163265306,0.05,0.05,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00222,9.0,0.0007692307692307692,0.0,0.00510204081632653,0.25,0.01,0.0044444444444444444,0.0,0.0,2.5,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00223,3.0,0.0003846153846153846,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00224,1.5,0.0019230769230769232,0.0,0.0,0.25,0.5,0.0044444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00225,1.5,0.0019230769230769232,0.0,0.01020408163265306,0.5,0.05,0.0,0.0,0.0,2.5,0.0,5.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00226,9.0,0.0,0.0,0.01020408163265306,0.05,0.5,0.0,0.0,0.0,5.0,0.0,10.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00227,3.0,0.0007692307692307692,0.0,0.0,0.0,0.0,0.0044444444444444444,0.0,0.0,2.5,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00228,0.5,0.0019230769230769232,0.0,0.00510204081632653,0.25,0.01,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00229,9.0,0.0019230769230769232,0.0,0.00510204081632653,0.25,0.01,0.0044444444444444444,0.0,0.0,2.5,0.0,10.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00230,3.0,0.0019230769230769232,0.0,0.01020408163265306,0.05,0.01,0.0044444444444444444,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00231,3.0,0.0019230769230769232,0.0,0.002551020408163265,1.0,0.01,0.0,0.0,0.0,5.0,0.0,10.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00232,0.5,0.0003846153846153846,0.0,0.002551020408163265,0.05,0.0,0.0022222222222222222,0.0,0.0,5.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00233,0.0,0.0003846153846153846,0.0,0.01020408163265306,0.0,0.0,0.0044444444444444444,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00234,0.0,0.0003846153846153846,0.0,0.002551020408163265,0.5,0.01,0.0022222222222222222,0.0,0.0,2.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00235,0.0,0.0,0.0,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00236,1.5,0.0003846153846153846,0.0,0.0,0.5,0.05,0.0022222222222222222,0.0,0.0,2.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00237,9.0,0.0007692307692307692,0.0,0.0,0.25,0.0,0.0022222222222222222,0.0,0.0,2.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00238,9.0,0.0,0.0,0.01020408163265306,0.05,0.5,0.0044444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00239,0.0,0.0007692307692307692,0.0,0.01020408163265306,0.05,0.05,0.0044444444444444444,0.0,0.0,2.5,0.0,5.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00240,6.0,0.0,0.0,0.00510204081632653,1.0,0.01,0.0022222222222222222,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00241,0.0,0.0019230769230769232,0.0,0.0,0.05,0.5,0.0044444444444444444,0.0,0.0,5.0,0.0,10.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00242,6.0,0.0003846153846153846,0.0,0.002551020408163265,0.5,0.05,0.0044444444444444444,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00243,9.0,0.0019230769230769232,0.0,0.00510204081632653,1.0,0.1,0.0044444444444444444,0.0,0.0,0.0,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00244,1.5,0.0,0.0,0.0,0.25,0.01,0.0022222222222222222,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00245,1.0,0.0,0.0,0.00510204081632653,0.5,0.05,0.0022222222222222222,0.0,0.0,2.5,0.0,5.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00246,3.0,0.0019230769230769232,0.0,0.002551020408163265,0.0,0.05,0.0044444444444444444,0.0,0.0,5.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00247,9.0,0.0007692307692307692,0.0,0.00510204081632653,0.0,0.01,0.0,0.0,0.0,2.5,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00248,0.0,0.0019230769230769232,0.0,0.01020408163265306,1.0,0.01,0.0044444444444444444,0.0,0.0,5.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00249,6.0,0.0,0.0,0.002551020408163265,0.5,0.0,0.0022222222222222222,0.0,0.0,0.0,0.0,10.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00250,0.0,0.0,0.0,0.002551020408163265,0.0,0.01,0.0044444444444444444,0.0,0.0,0.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00251,1.5,0.0019230769230769232,0.0,0.00510204081632653,0.05,0.0,0.0022222222222222222,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00252,0.5,0.0,0.0,0.00510204081632653,0.0,0.05,0.0022222222222222222,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00253,6.0,0.0019230769230769232,0.0,0.0,0.25,0.1,0.0044444444444444444,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00254,3.0,0.0,0.0,0.0,0.0,0.01,0.0044444444444444444,0.0,0.0,5.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00255,0.5,0.0003846153846153846,0.0,0.0,0.0,0.0,0.0044444444444444444,0.0,0.0,5.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00256,6.0,0.0003846153846153846,0.0,0.01020408163265306,1.0,0.1,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00257,1.0,0.0003846153846153846,0.0,0.0,0.5,0.5,0.0,0.0,0.0,2.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00258,3.0,0.0019230769230769232,0.0,0.002551020408163265,0.05,0.05,0.0022222222222222222,0.0,0.0,0.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00259,6.0,0.0003846153846153846,0.0,0.00510204081632653,0.5,0.01,0.0022222222222222222,0.0,0.0,0.0,0.0,10.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00260,6.0,0.0019230769230769232,0.0,0.01020408163265306,0.5,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00261,0.0,0.0007692307692307692,0.0,0.01020408163265306,0.05,0.0,0.0044444444444444444,0.0,0.0,0.0,0.0,10.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00262,3.0,0.0007692307692307692,0.0,0.01020408163265306,0.25,0.5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00263,6.0,0.0003846153846153846,0.0,0.01020408163265306,0.0,0.5,0.0022222222222222222,0.0,0.0,2.5,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
