,Astrocyte,CP,Dorsal Telencephalic IP,Dorsal Telencephalic NPC,Dorsal Telencephalic Neuron,Glioblast,MC,NC Derivatives,Neuroepithelium,Non-telencephalic NPC,Non-telencephalic Neuron,OPC,Ventral Telencephalic NPC,Ventral Telencephalic Neuron
virtual_00103,0.0833368170226997,0.18435684126917767,0.09217842063458884,0.04608921031729442,0.04608921031729442,0.08705739726600056,0.04608921031729442,0.04608921031729442,0.13826763095188327,0.04608921031729442,0.04608921031729442,0.04608921031729442,0.04608921031729442,0.04608921031729442
virtual_00104,0.2280066815144766,0.19292873051224943,0.06514476614699331,0.03257238307349666,0.03257238307349666,0.09047884187082406,0.06514476614699331,0.03257238307349666,0.09771714922048999,0.03257238307349666,0.03257238307349666,0.03257238307349666,0.03257238307349666,0.03257238307349666
virtual_00105,0.1405827575848603,0.06082907780114147,0.08786422349053769,0.04393211174526884,0.04393211174526884,0.12203364373685789,0.06150495644337638,0.04393211174526884,0.17572844698107537,0.04393211174526884,0.04393211174526884,0.04393211174526884,0.04393211174526884,0.04393211174526884
virtual_00106,0.1323529411764706,0.1557093425605536,0.0778546712802768,0.0389273356401384,0.0389273356401384,0.07352941176470587,0.015570934256055362,0.0389273356401384,0.23356401384083045,0.0389273356401384,0.0389273356401384,0.0389273356401384,0.0389273356401384,0.0389273356401384
virtual_00107,0.17153126657505516,0.1880047260015347,0.06348211527324549,0.031741057636622744,0.031741057636622744,0.08816960454617428,0.04443748069127184,0.031741057636622744,0.1904463458197365,0.031741057636622744,0.031741057636622744,0.031741057636622744,0.031741057636622744,0.031741057636622744
virtual_00108,0.22668317098110968,0.13804423873849628,0.0629675474947527,0.03148377374737635,0.03148377374737635,0.08745492707604541,0.04407728324632689,0.03148377374737635,0.18890264248425812,0.03148377374737635,0.03148377374737635,0.03148377374737635,0.03148377374737635,0.03148377374737635
virtual_00109,0.17089409353664556,0.15850387001731936,0.06646936484597263,0.033234682422986314,0.033234682422986314,0.0923185622860731,0.04652855539218084,0.033234682422986314,0.1994080945379179,0.033234682422986314,0.033234682422986314,0.033234682422986314,0.033234682422986314,0.033234682422986314
virtual_00110,0.15756951596292482,0.04634397528321317,0.09268795056642634,0.04634397528321317,0.04634397528321317,0.12873326467559215,0.01853759011328527,0.04634397528321317,0.18537590113285268,0.04634397528321317,0.04634397528321317,0.04634397528321317,0.04634397528321317,0.04634397528321317
virtual_00111,0.1405827575848603,0.06082907780114147,0.08786422349053769,0.04393211174526884,0.04393211174526884,0.12203364373685789,0.06150495644337638,0.04393211174526884,0.17572844698107537,0.04393211174526884,0.04393211174526884,0.04393211174526884,0.04393211174526884,0.04393211174526884
virtual_00112,0.26815727819089324,0.13064072527248646,0.059590506264642955,0.029795253132321477,0.029795253132321477,0.08276459203422633,0.04171335438525007,0.029795253132321477,0.17877151879392889,0.029795253132321477,0.029795253132321477,0.029795253132321477,0.029795253132321477,0.029795253132321477
virtual_00113,0.15463917525773194,0.05154639175257731,0.10309278350515462,0.05154639175257731,0.05154639175257731,0.05154639175257731,0.020618556701030927,0.05154639175257731,0.20618556701030924,0.05154639175257731,0.05154639175257731,0.05154639175257731,0.05154639175257731,0.05154639175257731
virtual_00114,0.2279205468839215,0.1530553981948173,0.06418452182363306,0.03209226091181653,0.03209226091181653,0.060618715055653444,0.04492916527654314,0.03209226091181653,0.1925535654708992,0.03209226091181653,0.03209226091181653,0.03209226091181653,0.03209226091181653,0.03209226091181653
virtual_00115,0.12314979277679099,0.1687388987566607,0.07696862048549435,0.03848431024274718,0.03848431024274718,0.03848431024274718,0.05387803433984605,0.03848431024274718,0.2309058614564831,0.03848431024274718,0.03848431024274718,0.03848431024274718,0.03848431024274718,0.03848431024274718
virtual_00116,0.16326530612244897,0.0510204081632653,0.1020408163265306,0.0510204081632653,0.0510204081632653,0.0510204081632653,0.02040816326530612,0.0510204081632653,0.2040816326530612,0.0510204081632653,0.0510204081632653,0.0510204081632653,0.0510204081632653,0.0510204081632653
virtual_00117,0.23502066115702472,0.14721074380165286,0.0671487603305785,0.03357438016528925,0.03357438016528925,0.03357438016528925,0.047004132231404955,0.03357438016528925,0.20144628099173553,0.03357438016528925,0.03357438016528925,0.03357438016528925,0.03357438016528925,0.03357438016528925
virtual_00118,0.21147490187977686,0.17894030159058044,0.06042140053707911,0.030210700268539555,0.030210700268539555,0.08391861185705432,0.04229498037595538,0.030210700268539555,0.18126420161123735,0.030210700268539555,0.030210700268539555,0.030210700268539555,0.030210700268539555,0.030210700268539555
virtual_00119,0.17744479495268134,0.1419558359621451,0.07097791798107254,0.03548895899053627,0.03548895899053627,0.09858044164037852,0.01419558359621451,0.03548895899053627,0.21293375394321765,0.03548895899053627,0.03548895899053627,0.03548895899053627,0.03548895899053627,0.03548895899053627
virtual_00120,0.13103630015152512,0.18380657487318,0.07708017655972065,0.03854008827986032,0.03854008827986032,0.10705580077738978,0.07708017655972065,0.03854008827986032,0.11562026483958099,0.03854008827986032,0.03854008827986032,0.03854008827986032,0.03854008827986032,0.03854008827986032
virtual_00121,0.27811735941320287,0.07029339853300731,0.07946210268948654,0.03973105134474327,0.03973105134474327,0.03973105134474327,0.05562347188264058,0.03973105134474327,0.1589242053789731,0.03973105134474327,0.03973105134474327,0.03973105134474327,0.03973105134474327,0.03973105134474327
virtual_00122,0.117717145240081,0.16978434409627066,0.07744549028952696,0.03872274514476348,0.03872274514476348,0.03872274514476348,0.05421184320266888,0.03872274514476348,0.23233647086858092,0.03872274514476348,0.03872274514476348,0.03872274514476348,0.03872274514476348,0.03872274514476348
virtual_00123,0.36322869955156944,0.04035874439461883,0.08071748878923767,0.04035874439461883,0.04035874439461883,0.11210762331838565,0.04035874439461883,0.04035874439461883,0.04035874439461883,0.04035874439461883,0.04035874439461883,0.04035874439461883,0.04035874439461883,0.04035874439461883
virtual_00124,0.10921183128172218,0.20214689924741844,0.06825739455107636,0.03412869727553818,0.03412869727553818,0.09480193687649494,0.047780176185753455,0.03412869727553818,0.2047721836532291,0.03412869727553818,0.03412869727553818,0.03412869727553818,0.03412869727553818,0.03412869727553818
virtual_00125,0.11739621221622977,0.17496550859149626,0.0733726326351436,0.0366863163175718,0.0366863163175718,0.0692963752665245,0.05136084284460052,0.0366863163175718,0.2201178979054308,0.0366863163175718,0.0366863163175718,0.0366863163175718,0.0366863163175718,0.0366863163175718
virtual_00126,0.2838130203894315,0.05310430734937389,0.0767062217268734,0.0383531108634367,0.0383531108634367,0.07244476496426931,0.05369435520881138,0.0383531108634367,0.1534124434537468,0.0383531108634367,0.0383531108634367,0.0383531108634367,0.0383531108634367,0.0383531108634367
virtual_00127,0.1497480201583873,0.08279337652987757,0.09359251259899205,0.04679625629949603,0.04679625629949603,0.04679625629949603,0.06551475881929444,0.04679625629949603,0.1871850251979841,0.04679625629949603,0.04679625629949603,0.04679625629949603,0.04679625629949603,0.04679625629949603
virtual_00128,0.05320691292131226,0.19489100730039383,0.08172848693242322,0.04086424346621161,0.04086424346621161,0.04086424346621161,0.057209940852696255,0.04086424346621161,0.2451854607972697,0.04086424346621161,0.04086424346621161,0.04086424346621161,0.04086424346621161,0.04086424346621161
virtual_00129,0.28764204545454536,0.12784090909090906,0.06392045454545453,0.031960227272727265,0.031960227272727265,0.06036931818181817,0.01278409090909091,0.031960227272727265,0.19176136363636362,0.031960227272727265,0.031960227272727265,0.031960227272727265,0.031960227272727265,0.031960227272727265
virtual_00130,0.2217589082638362,0.0784685367702805,0.08870356330553449,0.04435178165276724,0.04435178165276724,0.123199393479909,0.08870356330553449,0.04435178165276724,0.04435178165276724,0.04435178165276724,0.04435178165276724,0.04435178165276724,0.04435178165276724,0.04435178165276724
virtual_00131,0.11460101867572155,0.1528013582342954,0.0764006791171477,0.03820033955857385,0.03820033955857385,0.10611205432937179,0.01528013582342954,0.03820033955857385,0.2292020373514431,0.03820033955857385,0.03820033955857385,0.03820033955857385,0.03820033955857385,0.03820033955857385
virtual_00132,0.23320967831238576,0.14201871435690158,0.06478046619788494,0.03239023309894247,0.03239023309894247,0.06118155140911355,0.04534632633851946,0.03239023309894247,0.19434139859365485,0.03239023309894247,0.03239023309894247,0.03239023309894247,0.03239023309894247,0.03239023309894247
virtual_00133,0.10308975563909772,0.20353618421052624,0.06872650375939848,0.03436325187969924,0.03436325187969924,0.09545347744360899,0.048108552631578934,0.03436325187969924,0.20617951127819545,0.03436325187969924,0.03436325187969924,0.03436325187969924,0.03436325187969924,0.03436325187969924
virtual_00134,0.14954088325317008,0.04919108001749015,0.0983821600349803,0.04919108001749015,0.04919108001749015,0.0929164844774814,0.019676432006996064,0.04919108001749015,0.1967643200699606,0.04919108001749015,0.04919108001749015,0.04919108001749015,0.04919108001749015,0.04919108001749015
virtual_00135,0.15756951596292482,0.04634397528321317,0.09268795056642634,0.04634397528321317,0.04634397528321317,0.12873326467559215,0.01853759011328527,0.04634397528321317,0.18537590113285268,0.04634397528321317,0.04634397528321317,0.04634397528321317,0.04634397528321317,0.04634397528321317
virtual_00136,0.22668317098110968,0.13804423873849628,0.0629675474947527,0.03148377374737635,0.03148377374737635,0.08745492707604541,0.04407728324632689,0.03148377374737635,0.18890264248425812,0.03148377374737635,0.03148377374737635,0.03148377374737635,0.03148377374737635,0.03148377374737635
virtual_00137,0.24753867791842468,0.14064697609001403,0.07032348804500702,0.03516174402250351,0.03516174402250351,0.03516174402250351,0.014064697609001406,0.03516174402250351,0.21097046413502107,0.03516174402250351,0.03516174402250351,0.03516174402250351,0.03516174402250351,0.03516174402250351
virtual_00138,0.05764598480848688,0.17453520463327535,0.0796125494818449,0.03980627474092245,0.03980627474092245,0.07518963006618684,0.05572878463729143,0.03980627474092245,0.23883764844553473,0.03980627474092245,0.03980627474092245,0.03980627474092245,0.03980627474092245,0.03980627474092245
virtual_00139,0.22638024669642262,0.15336074404696465,0.06431257008421098,0.03215628504210549,0.03215628504210549,0.06073964952397703,0.045018799058947685,0.03215628504210549,0.19293771025263295,0.03215628504210549,0.03215628504210549,0.03215628504210549,0.03215628504210549,0.03215628504210549
virtual_00140,0.3312570781426953,0.06511891279728198,0.07361268403171008,0.03680634201585504,0.03680634201585504,0.03680634201585504,0.051528878822197054,0.03680634201585504,0.14722536806342015,0.03680634201585504,0.03680634201585504,0.03680634201585504,0.03680634201585504,0.03680634201585504
virtual_00141,0.11132961177366149,0.17698553666582081,0.03710987059122049,0.03710987059122049,0.03710987059122049,0.10308297386450137,0.05195381882770869,0.03710987059122049,0.22265922354732298,0.03710987059122049,0.03710987059122049,0.03710987059122049,0.03710987059122049,0.03710987059122049
virtual_00142,0.12796757382744645,0.17950202663578457,0.07527504342790965,0.037637521713954826,0.037637521713954826,0.037637521713954826,0.05269253039953676,0.037637521713954826,0.225825130283729,0.037637521713954826,0.037637521713954826,0.037637521713954826,0.037637521713954826,0.037637521713954826
virtual_00143,0.2491027434758805,0.10402092584707098,0.07117221242168015,0.035586106210840074,0.035586106210840074,0.09885029503011131,0.0498205486951761,0.035586106210840074,0.1423444248433603,0.035586106210840074,0.035586106210840074,0.035586106210840074,0.035586106210840074,0.035586106210840074
virtual_00144,0.13074163382932424,0.12571310945127329,0.08601423278245014,0.04300711639122507,0.04300711639122507,0.08123566429453624,0.06020996294771511,0.04300711639122507,0.17202846556490028,0.04300711639122507,0.04300711639122507,0.04300711639122507,0.04300711639122507,0.04300711639122507
virtual_00145,0.15763195435092722,0.08202567760342365,0.09272467902995718,0.04636233951497859,0.04636233951497859,0.04636233951497859,0.06490727532097003,0.04636233951497859,0.18544935805991436,0.04636233951497859,0.04636233951497859,0.04636233951497859,0.04636233951497859,0.04636233951497859
virtual_00146,0.11907639463138478,0.16315755995165698,0.07442274664461547,0.037211373322307735,0.037211373322307735,0.0702881496088035,0.052095922651230836,0.037211373322307735,0.22326823993384645,0.037211373322307735,0.037211373322307735,0.037211373322307735,0.037211373322307735,0.037211373322307735
virtual_00147,0.059793004096458574,0.06654733193654915,0.09612392390834876,0.04806196195417438,0.04806196195417438,0.1335054498727066,0.06728674673584413,0.04806196195417438,0.19224784781669751,0.04806196195417438,0.04806196195417438,0.04806196195417438,0.04806196195417438,0.04806196195417438
virtual_00148,0.19514272145161551,0.14444098717717765,0.07222049358858883,0.036110246794294414,0.036110246794294414,0.06820824394477833,0.014444098717717768,0.036110246794294414,0.2166614807657665,0.036110246794294414,0.036110246794294414,0.036110246794294414,0.036110246794294414,0.036110246794294414
virtual_00149,0.11598966893637003,0.181967598027706,0.07630899272129607,0.038154496360648035,0.038154496360648035,0.038154496360648035,0.05341629490490725,0.038154496360648035,0.2289269781638882,0.038154496360648035,0.038154496360648035,0.038154496360648035,0.038154496360648035,0.038154496360648035
virtual_00150,0.15756951596292482,0.04634397528321317,0.09268795056642634,0.04634397528321317,0.04634397528321317,0.12873326467559215,0.01853759011328527,0.04634397528321317,0.18537590113285268,0.04634397528321317,0.04634397528321317,0.04634397528321317,0.04634397528321317,0.04634397528321317
virtual_00151,0.15637860082304525,0.05144032921810699,0.10288065843621398,0.05144032921810699,0.05144032921810699,0.05144032921810699,0.0205761316872428,0.05144032921810699,0.20576131687242796,0.05144032921810699,0.05144032921810699,0.05144032921810699,0.05144032921810699,0.05144032921810699
